COD_CURSO;NOME_UNIDADE;COD_ESTRUTURADO;COD_DISCIPLINA;NOME_DISCIPLINA;PERIODO_IDEAL;CH;CH_TOTAL;TIPO_AULA;TIPO_DISCIPLINA;NUM_VERSAO;SIT_VERSAO;TOTAL_CH;TOTAL_CR;CH_TOTAL_CURSO;SIT_CURRICULO
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCT1050;MêTODOS COMPUTACIONAIS APLICADOS ∑ EDUCAÄ«O;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCT1050;MêTODOS COMPUTACIONAIS APLICADOS ∑ EDUCAÄ«O;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DPS1000;PESQUISA OPERACIONAL;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DPS1004;PESQUISA OPERACIONAL I;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DPS1004;PESQUISA OPERACIONAL I;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EDA404;METODOLOGIA DA PESQUISA;99;30;30;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGI107;PESQUISA OPERACIONAL A;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGI107;PESQUISA OPERACIONAL A;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGI504;ENGENHARIA ECONOMICA;99;15;45;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGI504;ENGENHARIA ECONOMICA;99;30;45;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGI843;T‡PICOS ESPECIAIS ENG. PRODUÄ«O;99;45;45;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGR846;SISTEMAS DE INFORMAÄÂES GEOGRµFICAS;99;45;75;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EGR846;SISTEMAS DE INFORMAÄÂES GEOGRµFICAS;99;30;75;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC001;COMPLEMENTOS DE ESTRUTURA DE DADOS;99;30;60;Pr†tica;Obrigat¢ria;2001;INATIVO;2250;131;3200;INATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC001;COMPLEMENTOS DE ESTRUTURA DE DADOS;99;30;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;INATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1001;SISTEMAS DE COMPUTAÄ«O M‡VEL;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1001;SISTEMAS DE COMPUTAÄ«O M‡VEL;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1002;VIS«O COMPUTACIONAL;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1002;VIS«O COMPUTACIONAL;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1003;T‡PICOS ESPECIAIS EM SITEMAS DISTRIBU÷DOS;99;90;360;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1003;T‡PICOS ESPECIAIS EM SITEMAS DISTRIBU÷DOS;99;270;360;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1008;TEORIA DA COMPUTAÄ«O;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1033;PROJETO DE SISTEMAS DIGITAIS;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1033;PROJETO DE SISTEMAS DIGITAIS;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1034;EMPREENDEDORISMO EM INFORMµTICA;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1034;EMPREENDEDORISMO EM INFORMµTICA;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1035;PRµTICA EM SISTEMAS OPERACIONAIS;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1035;PRµTICA EM SISTEMAS OPERACIONAIS;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC108;METODOLOGIA DE PROGRAMACAO;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC108;METODOLOGIA DE PROGRAMACAO;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC306;INTRODUCAO A ELETRONICA I;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC306;INTRODUCAO A ELETRONICA I;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC307;INTRODUCAO A ELETRONICA II;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC307;INTRODUCAO A ELETRONICA II;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC318;ELETRONICA I;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC318;ELETRONICA I;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC407;ANALISE E PROJETO DE SISTEMAS II;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC407;ANALISE E PROJETO DE SISTEMAS II;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC410;MICROPROCESSADORES;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC410;MICROPROCESSADORES;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC418;SISTEMAS DE CONTROLE  I;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC418;SISTEMAS DE CONTROLE  I;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC601;"MICROPROCESSADORES ""A""";99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC601;"MICROPROCESSADORES ""A""";99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC602;PROCESSAMENTO DE SINAIS ELETRICOS;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC602;PROCESSAMENTO DE SINAIS ELETRICOS;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC605;SISTEMAS DE TELECOMUNICACOES;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC605;SISTEMAS DE TELECOMUNICACOES;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC610;INTRODUCAO AO PROCES.DE IMAGENS;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC610;INTRODUCAO AO PROCES.DE IMAGENS;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC611;TOPICOS ESP.EM COMPUTACAO GRAFICA;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC611;TOPICOS ESP.EM COMPUTACAO GRAFICA;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC612;TOP.ESPEC.ENGENHARIA DE SOFTWARE;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC612;TOP.ESPEC.ENGENHARIA DE SOFTWARE;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC613;OTIMIZACAO COMBINATORIAL - HEURISTICAS;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC614;EMPREENDEDORISMO EM INFORMATICA;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC614;EMPREENDEDORISMO EM INFORMATICA;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC615;SISTEMAS DE INFORMACAO DISTRIBUIDOS;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC615;SISTEMAS DE INFORMACAO DISTRIBUIDOS;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC616;GERENCIA DE REDES;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC616;GERENCIA DE REDES;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC617;TEC.IMPLEMENTACAO SIST.BANCO DE DADOS;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC617;TEC.IMPLEMENTACAO SIST.BANCO DE DADOS;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC618;PROGRAMACAO EM PROLOG;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC618;PROGRAMACAO EM PROLOG;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC619;FUNDAMENTOS DE TOLER∂NCIAS A FALHAS;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC619;FUNDAMENTOS DE TOLER∂NCIAS A FALHAS;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EPG113;INTRODUCAO AO DESENHO;99;45;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EPG113;INTRODUCAO AO DESENHO;99;15;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EPG114;"GEOMETRIA DESCRITIVA ""A""";99;45;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;EPG114;"GEOMETRIA DESCRITIVA ""A""";99;15;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;FAF104;LOGICA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;FSC506;MECANICA QUANTICA I;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;FSC509;MECANICA ESTATISTICA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;HDS101;"ENGENHARIA DO MEIO AMBIENTE ""A""";99;30;30;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;JUR403;DIREITO EMPRESARIAL;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;LTV126;LEITURA E PRODUCAO DE TEXTOS;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MEN231;DIDATICA I;99;45;105;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MEN231;DIDATICA I;99;60;105;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM124;MECANICA GERAL I;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM203;CALCULO INFINITESIMAL  I I I;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM203;CALCULO INFINITESIMAL  I I I;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM204;CALCULO INFINITESIMAL  I V;99;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM204;CALCULO INFINITESIMAL  I V;99;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM215;CALCULO DIFERENCIAL E INTEGRAL A II;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM310;VARIAVEL COMPLEXA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;PSI303;PSICOLOGIA DAS RELACOES HUMANAS;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;PSI600;PSICOLOGIA DAS RELACOES HUMANAS;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;QMC142;"QU÷MICA GERAL ""A""";99;15;30;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;QMC142;"QU÷MICA GERAL ""A""";99;15;30;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1004;INTRODUÄ«O ∑ COMPUTAÄ«O;1;15;45;Pr†tica;Obrigat¢ria;2005;ATIVO;375;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1004;INTRODUÄ«O ∑ COMPUTAÄ«O;1;30;45;Te¢rica;Obrigat¢ria;2005;ATIVO;375;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1005;ALGOR÷TMOS E PROGRAMAÄ«O;1;45;90;Pr†tica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1005;ALGOR÷TMOS E PROGRAMAÄ«O;1;45;90;Te¢rica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1010;CIRCU÷TOS DIGITAIS;1;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;210;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1010;CIRCU÷TOS DIGITAIS;1;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;210;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;LTE1059;L÷NGUA INGLESA INSTRUMENTAL I;1;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2005;ATIVO;150;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM1019;"CµLCULO ""A""";1;90;90;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM1025;GEOMETRIA ANAL÷TICA;1;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM1025;GEOMETRIA ANAL÷TICA;1;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1006;ESTRUTURAS DE DADOS;2;30;90;Pr†tica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1006;ESTRUTURAS DE DADOS;2;60;90;Te¢rica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1011;ORGANIZAÄ«O DE COMPUTADORES;2;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;210;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1011;ORGANIZAÄ«O DE COMPUTADORES;2;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;210;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;LTE1060;L÷NGUA INGLESA INSTRUMENTAL II;2;60;60;Te¢rica;Obrigat¢ria;2005;ATIVO;150;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM1018;µLGEBRA LINEAR;2;60;60;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM1020;"CµLCULO ""B""";2;90;90;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1012;ARQUITETURA DE COMPUTADORES;3;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;210;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1012;ARQUITETURA DE COMPUTADORES;3;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;210;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC117;PARADIGMAS DE PROGRAMAÄ«O;3;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC117;PARADIGMAS DE PROGRAMAÄ«O;3;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC118;PESQUISA E ORDENACAO DE DADOS;3;30;60;Pr†tica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC118;PESQUISA E ORDENACAO DE DADOS;3;30;60;Te¢rica;Obrigat¢ria;2005;ATIVO;360;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;FSC135;"ELETRICIDADE E MAGNETISMO ""A""";3;90;90;Te¢rica;Obrigat¢ria;2005;ATIVO;90;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;STC303;ESTAT÷STICA;3;60;60;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1016;SISTEMAS OPERACIONAIS;4;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;375;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1016;SISTEMAS OPERACIONAIS;4;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;375;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC1019;ENGENHARIA DE SOFTWARE;4;60;60;Te¢rica;Obrigat¢ria;2005;ATIVO;120;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC119;FUNDAMENTOS DE BANCO DE DADOS;4;15;60;Pr†tica;Obrigat¢ria;2005;ATIVO;120;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC119;FUNDAMENTOS DE BANCO DE DADOS;4;45;60;Te¢rica;Obrigat¢ria;2005;ATIVO;120;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC120;PROJETO E ANµLISE DE ALGORITMOS;4;60;60;Te¢rica;Obrigat¢ria;2005;ATIVO;150;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM198;MATEMµTICA DISCRETA;4;60;60;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM224;MêTODOS NUMêRICOS COMPUTACIONAIS;4;30;60;Pr†tica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;MTM224;MêTODOS NUMêRICOS COMPUTACIONAIS;4;30;60;Te¢rica;Obrigat¢ria;2005;ATIVO;480;0;3200;ATIVA
